TIME,TEMPERATURE_IN_BME,TEMPERATURE_IN_SCD,TEMPERATURE_IN_DS,TEMPERATURE_OUT_BME,TEMPERATURE_OUT_SCD,TEMPERATURE_OUT_DS,TEMPERATURE_OUT_SFM,TEMPERATURE_C_BME,TEMPERATURE_C1_DS,TEMPERATURE_C2_DS,TEMPERATURE_C3_DS,HUMIDITY_IN_BME,HUMIDITY_IN_SCD,HUMIDITY_OUT_BME,HUMIDITY_OUT_SCD,CO2_IN_SCD,CO2_OUT_SCD,PRESSURE_IN_BME ,PRESSURE_OUT_BME,PRESSURE_C_BME,AIRFLOW_OUT_SFM
Mon Sep  5 21:51:56 2022,23.6,24.60211944580078,23.562,28.0,27.56084442138672,26.125,27.335,25.9,24.625,24.25,25.5,40.7 %,37.7227783203125,51.9 %,60.3546142578125,488.5498962402344,698.2568969726562,995.985,996.118,996.435,35.858823529411765
Mon Sep  5 21:52:56 2022,23.6,24.65819549560547,23.562,28.0,27.574195861816406,26.125,27.485,25.9,24.625,24.25,25.5,41.0 %,38.1072998046875,51.9 %,60.32562255859375,492.14654541015625,698.0415649414062,995.932,996.138,996.451,36.48235294117647
Mon Sep  5 21:53:56 2022,23.6,24.64484405517578,23.562,28.0,27.544822692871094,26.125,27.365,25.9,24.625,24.187,25.5,40.9 %,37.79144287109375,51.9 %,60.2630615234375,492.71478271484375,698.874755859375,995.963,996.124,996.457,36.576470588235296
Mon Sep  5 21:54:56 2022,23.6,24.671546936035156,23.562,27.9,27.51811981201172,26.062,27.375,25.8,24.625,24.25,25.5,40.5 %,37.4786376953125,51.8 %,60.04638671875,492.70501708984375,700.8312377929688,995.950,996.102,996.473,36.688235294117646
Mon Sep  5 21:55:57 2022,23.6,24.714271545410156,23.562,27.9,27.544822692871094,26.062,27.385,25.8,24.625,24.187,25.5,40.4 %,37.2344970703125,51.9 %,60.3302001953125,491.8392333984375,702.9957275390625,995.953,996.127,996.467,36.311764705882354
Mon Sep  5 21:56:57 2022,23.7,24.770355224609375,23.625,27.9,27.531471252441406,26.062,27.415,25.8,24.625,24.187,25.5,40.1 %,36.9232177734375,51.9 %,60.26153564453125,491.35101318359375,705.2215576171875,995.954,996.151,996.466,36.529411764705884
Mon Sep  5 21:57:57 2022,23.7,24.770355224609375,23.562,27.9,27.51811981201172,26.062,27.405,25.8,24.625,24.187,25.5,40.1 %,36.883544921875,51.8 %,60.04638671875,488.1664733886719,707.2256469726562,995.984,996.146,996.459,36.305882352941175
Mon Sep  5 21:58:57 2022,23.7,24.757003784179688,23.562,27.9,27.51811981201172,26.062,27.33,25.8,24.625,24.187,25.5,40.1 %,36.9598388671875,51.8 %,60.11199951171875,488.7595520019531,706.4483032226562,995.931,996.127,996.498,36.1764705882353
Mon Sep  5 21:59:58 2022,23.7,24.786376953125,23.562,27.9,27.47539520263672,26.062,27.375,25.8,24.625,24.187,25.5,40.0 %,36.9232177734375,51.9 %,60.34088134765625,487.03265380859375,706.2125854492188,995.998,996.154,996.483,35.77647058823529
Mon Sep  5 22:00:58 2022,23.7,24.770355224609375,23.562,27.9,27.51811981201172,26.062,27.325,25.8,24.625,24.187,25.5,40.1 %,37.05596923828125,51.9 %,60.25848388671875,490.0533142089844,706.2379760742188,996.010,996.133,996.466,36.67058823529412
Mon Sep  5 22:01:58 2022,23.7,24.786376953125,23.625,27.9,27.488746643066406,26.062,27.365,25.8,24.625,24.187,25.5,40.2 %,37.17498779296875,51.9 %,60.19744873046875,489.71490478515625,705.914794921875,995.952,996.159,996.471,36.423529411764704
Mon Sep  5 22:02:59 2022,23.7,24.786376953125,23.625,27.9,27.47539520263672,26.062,27.255,25.8,24.625,24.187,25.5,40.3 %,37.29400634765625,51.9 %,60.3179931640625,490.0130310058594,707.7396240234375,995.971,996.142,996.494,36.5
Mon Sep  5 22:03:59 2022,23.7,24.813079833984375,23.625,27.9,27.502098083496094,26.0,27.345,25.8,24.625,24.187,25.437,40.4 %,37.28485107421875,51.6 %,59.91973876953125,492.1770935058594,708.0697021484375,995.956,996.149,996.469,36.72941176470588
Mon Sep  5 22:04:59 2022,23.7,24.757003784179688,23.625,27.9,27.446022033691406,26.0,27.33,25.8,24.625,24.187,25.437,40.3 %,37.249755859375,51.8 %,60.29052734375,491.9224853515625,711.59814453125,995.998,996.143,996.504,37.07058823529412
Mon Sep  5 22:05:59 2022,23.7,24.74364471435547,23.562,27.9,27.46204376220703,26.0,27.29,25.8,24.625,24.187,25.437,40.3 %,37.30316162109375,51.7 %,60.0921630859375,491.3451232910156,710.5886840820312,995.948,996.173,996.483,36.31764705882353
Mon Sep  5 22:06:59 2022,23.7,24.74364471435547,23.625,27.9,27.446022033691406,26.0,27.285,25.8,24.625,24.187,25.437,40.4 %,37.44659423828125,51.7 %,60.02044677734375,491.2562255859375,708.4461669921875,995.937,996.105,996.466,36.576470588235296
Mon Sep  5 22:08:00 2022,23.7,24.757003784179688,23.625,27.8,27.446022033691406,26.0,27.36,25.8,24.625,24.187,25.437,40.4 %,37.4603271484375,51.7 %,60.01129150390625,490.167724609375,710.20849609375,995.960,996.105,996.449,36.529411764705884
Mon Sep  5 22:09:00 2022,23.7,24.74364471435547,23.562,27.9,27.43267059326172,26.0,27.335,25.8,24.625,24.187,25.437,40.5 %,37.353515625,51.5 %,59.759521484375,494.5616149902344,713.009765625,995.936,996.120,996.455,36.49411764705882
Mon Sep  5 22:10:00 2022,23.7,24.786376953125,23.562,27.9,27.41931915283203,26.0,27.36,25.8,24.625,24.187,25.437,40.5 %,37.46337890625,51.6 %,60.04180908203125,492.1297607421875,712.4249267578125,995.872,996.101,996.411,36.358823529411765
Mon Sep  5 22:11:00 2022,23.7,24.757003784179688,23.625,27.9,27.43267059326172,26.0,27.29,25.8,24.625,24.187,25.437,40.5 %,37.42218017578125,51.4 %,59.84039306640625,491.1925354003906,710.544921875,995.905,996.120,996.398,36.641176470588235
Mon Sep  5 22:12:01 2022,23.7,24.786376953125,23.625,27.8,27.41931915283203,26.0,27.315,25.8,24.625,24.187,25.437,40.4 %,37.371826171875,51.4 %,59.7137451171875,489.1978759765625,709.81591796875,995.893,996.099,996.417,36.48823529411764
Mon Sep  5 22:13:01 2022,23.7,24.727622985839844,23.625,27.8,27.41931915283203,26.0,27.225,25.8,24.562,24.187,25.437,40.4 %,37.36724853515625,51.5 %,59.74884033203125,487.91583251953125,711.0167236328125,995.859,996.073,996.418,36.082352941176474
Mon Sep  5 22:14:01 2022,23.7,24.74364471435547,23.625,27.8,27.41931915283203,25.937,27.365,25.7,24.625,24.187,25.437,40.3 %,37.158203125,51.6 %,60.15167236328125,489.75244140625,710.2332763671875,995.862,996.073,996.419,37.09411764705882
Mon Sep  5 22:15:01 2022,23.6,24.74364471435547,23.562,27.8,27.403297424316406,25.937,27.24,25.7,24.625,24.125,25.437,40.2 %,37.02392578125,51.6 %,59.9700927734375,490.30120849609375,710.2190551757812,995.824,996.061,996.360,36.92941176470588
Mon Sep  5 22:16:02 2022,23.6,24.757003784179688,23.562,27.8,27.41931915283203,25.937,27.24,25.7,24.625,24.125,25.437,40.4 %,37.31689453125,51.7 %,59.75799560546875,489.1337585449219,708.7893676757812,995.780,996.009,996.324,36.023529411764706
Mon Sep  5 22:17:02 2022,23.6,24.65819549560547,23.562,27.8,27.38994598388672,25.937,27.285,25.7,24.625,24.125,25.437,40.8 %,37.85858154296875,51.6 %,59.96856689453125,486.2055358886719,709.4337768554688,995.789,995.960,996.297,36.029411764705884
Mon Sep  5 22:18:02 2022,23.6,24.671546936035156,23.5,27.8,27.37659454345703,25.937,27.265,25.7,24.625,24.125,25.437,41.0 %,37.9791259765625,51.4 %,59.52606201171875,487.4215087890625,705.5162353515625,995.809,995.925,996.348,36.476470588235294
Mon Sep  5 22:19:02 2022,23.6,24.631492614746094,23.5,27.8,27.41931915283203,25.937,27.225,25.8,24.625,24.125,25.437,41.2 %,38.22479248046875,51.6 %,60.08453369140625,487.6790771484375,704.0285034179688,995.790,995.952,996.312,36.34705882352941
Mon Sep  5 22:20:02 2022,23.6,24.60211944580078,23.5,27.8,27.37659454345703,25.937,27.23,25.8,24.625,24.125,25.375,41.3 %,38.1561279296875,51.6 %,60.0555419921875,488.3945007324219,706.7408447265625,995.815,995.945,996.334,36.61176470588235
Mon Sep  5 22:21:03 2022,23.6,24.588768005371094,23.5,27.8,27.38994598388672,25.937,27.175,25.7,24.625,24.125,25.375,40.9 %,37.7716064453125,51.3 %,59.50775146484375,489.6563415527344,708.0323486328125,995.818,995.969,996.325,36.04117647058823
Mon Sep  5 22:22:03 2022,23.5,24.61547088623047,23.437,27.8,27.363243103027344,25.937,27.23,25.7,24.562,24.125,25.375,40.7 %,37.5244140625,51.4 %,59.67254638671875,489.4846496582031,709.1182250976562,995.794,995.977,996.330,36.06470588235294
Mon Sep  5 22:23:03 2022,23.5,24.60211944580078,23.437,27.8,27.363243103027344,25.937,27.19,25.7,24.562,24.125,25.375,40.7 %,37.56256103515625,51.4 %,59.625244140625,487.9224853515625,708.9974365234375,995.792,995.970,996.353,36.417647058823526
Mon Sep  5 22:24:03 2022,23.5,24.631492614746094,23.437,27.8,27.37659454345703,25.875,27.225,25.7,24.562,24.125,25.375,40.7 %,37.65869140625,51.6 %,59.9639892578125,486.0669250488281,711.1719360351562,995.822,995.966,996.343,36.17058823529412
Mon Sep  5 22:25:04 2022,23.5,24.588768005371094,23.5,27.8,27.34722137451172,25.937,27.27,25.7,24.562,24.125,25.375,40.7 %,37.72125244140625,51.4 %,59.5794677734375,489.3330078125,707.4215698242188,995.775,995.940,996.287,36.73529411764706
Mon Sep  5 22:26:04 2022,23.5,24.546043395996094,23.437,27.7,27.33386993408203,25.937,27.155,25.6,24.562,24.125,25.375,40.9 %,37.9913330078125,51.3 %,59.4757080078125,489.8966979980469,702.0662231445312,995.739,995.886,996.268,37.04705882352941
Mon Sep  5 22:27:04 2022,23.5,24.57274627685547,23.437,27.7,27.33386993408203,25.875,27.26,25.6,24.562,24.125,25.375,41.3 %,38.29803466796875,51.5 %,59.76715087890625,490.2608642578125,701.5021362304688,995.731,995.909,996.258,36.7
Mon Sep  5 22:28:04 2022,23.5,24.489967346191406,23.437,27.7,27.34722137451172,25.875,27.19,25.6,24.562,24.125,25.375,41.5 %,38.59100341796875,51.3 %,59.40093994140625,491.73846435546875,703.8778686523438,995.753,995.888,996.234,36.258823529411764
Mon Sep  5 22:29:05 2022,23.5,24.460594177246094,23.437,27.6,27.307167053222656,25.875,27.215,25.6,24.625,24.125,25.312,41.8 %,38.91754150390625,51.7 %,59.9517822265625,492.080078125,704.1255493164062,995.709,995.921,996.213,36.53529411764706
Mon Sep  5 22:30:05 2022,23.5,24.47661590576172,23.375,27.6,27.33386993408203,25.875,27.14,25.6,24.562,24.125,25.375,42.0 %,39.03961181640625,51.9 %,60.272216796875,494.8707580566406,704.3872680664062,995.705,995.875,996.228,36.141176470588235
Mon Sep  5 22:31:05 2022,23.4,24.47661590576172,23.375,27.7,27.320518493652344,25.875,27.175,25.7,24.562,24.062,25.375,41.8 %,38.87939453125,51.7 %,59.698486328125,494.7945861816406,704.423583984375,995.721,995.910,996.220,36.57058823529412
Mon Sep  5 22:32:05 2022,23.4,24.460594177246094,23.375,27.7,27.320518493652344,25.875,27.185,25.7,24.562,24.125,25.375,41.5 %,38.37738037109375,51.4 %,59.539794921875,494.1330261230469,705.108642578125,995.699,995.879,996.222,36.31764705882353
Mon Sep  5 22:33:06 2022,23.4,24.417869567871094,23.312,27.7,27.320518493652344,25.812,27.195,25.7,24.562,24.125,25.375,41.4 %,38.3209228515625,51.5 %,59.6527099609375,490.703125,704.874755859375,995.707,995.859,996.194,36.141176470588235
Mon Sep  5 22:34:06 2022,23.4,24.44457244873047,23.312,27.7,27.29114532470703,25.812,27.155,25.7,24.562,24.062,25.312,41.3 %,38.32244873046875,51.4 %,59.6710205078125,491.08319091796875,703.3173217773438,995.683,995.875,996.220,36.476470588235294
Mon Sep  5 22:35:06 2022,23.4,24.44457244873047,23.312,27.6,27.29114532470703,25.812,27.175,25.7,24.562,24.062,25.375,41.4 %,38.4307861328125,51.7 %,59.97314453125,488.7728576660156,703.8779296875,995.722,995.895,996.235,35.7
Mon Sep  5 22:36:06 2022,23.4,24.44457244873047,23.312,27.6,27.29114532470703,25.812,27.165,25.7,24.562,24.062,25.312,41.1 %,37.9425048828125,51.4 %,59.368896484375,487.8574523925781,703.1767578125,995.741,995.857,996.223,35.94705882352941
Mon Sep  5 22:37:07 2022,23.4,24.47661590576172,23.25,27.6,27.29114532470703,25.812,27.15,25.7,24.562,24.062,25.312,41.0 %,37.8143310546875,51.4 %,59.54742431640625,490.18182373046875,701.7345581054688,995.747,995.914,996.227,37.04117647058823
Mon Sep  5 22:38:07 2022,23.4,24.460594177246094,23.25,27.6,27.277793884277344,25.812,27.19,25.7,24.562,24.062,25.312,41.0 %,37.86468505859375,51.8 %,59.7808837890625,489.3473205566406,702.7310791015625,995.758,995.892,996.181,36.68235294117647
Mon Sep  5 22:39:07 2022,23.4,24.503318786621094,23.25,27.6,27.2484130859375,25.812,27.185,25.7,24.562,24.062,25.312,41.0 %,37.88299560546875,51.3 %,58.88824462890625,489.8517761230469,705.4948120117188,995.751,995.910,996.211,36.21764705882353
Mon Sep  5 22:40:07 2022,23.4,24.44457244873047,23.25,27.6,27.277793884277344,25.812,27.215,25.7,24.562,24.062,25.312,41.0 %,37.87689208984375,51.2 %,59.0301513671875,489.1878967285156,703.5983276367188,995.727,995.920,996.207,36.44705882352941
Mon Sep  5 22:41:07 2022,23.4,24.417869567871094,23.312,27.6,27.2484130859375,25.75,27.155,25.7,24.562,24.062,25.312,41.0 %,37.84942626953125,51.3 %,59.246826171875,491.0201110839844,703.6537475585938,995.779,995.905,996.222,37.07058823529412
Mon Sep  5 22:42:08 2022,23.4,24.44457244873047,23.25,27.6,27.277793884277344,25.812,27.09,25.7,24.562,24.062,25.312,41.1 %,37.99591064453125,51.3 %,59.173583984375,491.1497497558594,703.8941650390625,995.784,995.946,996.266,36.9
Mon Sep  5 22:43:08 2022,23.4,24.47661590576172,23.312,27.6,27.2484130859375,25.75,27.135,25.7,24.562,24.062,25.312,41.1 %,37.89520263671875,51.0 %,58.7432861328125,492.8838195800781,702.2152099609375,995.814,995.906,996.237,35.82941176470588
Mon Sep  5 22:44:08 2022,23.4,24.460594177246094,23.312,27.6,27.235061645507812,25.75,27.205,25.7,24.562,24.062,25.312,41.0 %,37.85400390625,50.7 %,58.3709716796875,492.441650390625,703.8141479492188,995.742,995.932,996.255,36.870588235294115
Mon Sep  5 22:45:08 2022,23.4,24.417869567871094,23.312,27.6,27.2484130859375,25.75,27.12,25.7,24.562,24.062,25.312,41.1 %,37.860107421875,51.0 %,58.93402099609375,490.50030517578125,701.8665161132812,995.759,995.924,996.244,36.87647058823529
Mon Sep  5 22:46:09 2022,23.4,24.503318786621094,23.312,27.6,27.235061645507812,25.75,27.135,25.7,24.562,24.062,25.25,41.1 %,37.8692626953125,50.9 %,58.88519287109375,488.4225769042969,701.3828735351562,995.736,995.907,996.237,35.976470588235294
Mon Sep  5 22:47:09 2022,23.4,24.43122100830078,23.312,27.5,27.2484130859375,25.75,27.13,25.7,24.5,24.062,25.25,41.2 %,38.17596435546875,51.0 %,58.67462158203125,484.15826416015625,701.8519897460938,995.752,995.885,996.180,36.247058823529414
Mon Sep  5 22:48:09 2022,23.4,24.44457244873047,23.25,27.5,27.235061645507812,25.75,27.16,25.7,24.5,24.062,25.25,41.6 %,38.57421875,51.1 %,58.9202880859375,482.7825012207031,702.41943359375,995.708,995.839,996.178,36.77647058823529
Mon Sep  5 22:49:09 2022,23.3,24.40184783935547,23.25,27.5,27.2484130859375,25.75,27.13,25.7,24.562,24.0,25.25,41.8 %,38.79241943359375,51.3 %,59.08050537109375,483.3485412597656,702.4432983398438,995.635,995.830,996.162,36.54117647058823
Mon Sep  5 22:50:10 2022,23.3,24.34577178955078,23.25,27.5,27.2484130859375,25.75,27.1,25.6,24.5,24.0,25.25,41.5 %,38.421630859375,51.5 %,59.4940185546875,480.61004638671875,702.9598999023438,995.669,995.778,996.155,36.09411764705882
Mon Sep  5 22:51:10 2022,23.3,24.38849639892578,23.25,27.5,27.235061645507812,25.75,27.1,25.6,24.5,24.0,25.25,41.3 %,38.226318359375,51.2 %,58.9202880859375,482.3754577636719,700.881103515625,995.658,995.815,996.117,36.28823529411765
Mon Sep  5 22:52:10 2022,23.3,24.375144958496094,23.25,27.5,27.221710205078125,25.75,27.1,25.6,24.5,24.0,25.25,41.2 %,38.1439208984375,51.2 %,59.10797119140625,480.77117919921875,705.0576171875,995.663,995.825,996.128,36.15882352941176
Mon Sep  5 22:53:10 2022,23.3,24.375144958496094,23.25,27.5,27.208358764648438,25.687,27.105,25.6,24.5,24.0,25.187,41.3 %,38.2659912109375,51.1 %,58.7799072265625,479.4639587402344,708.0779418945312,995.678,995.845,996.155,37.05882352941177
Mon Sep  5 22:54:11 2022,23.3,24.43122100830078,23.25,27.5,27.221710205078125,25.687,27.065,25.6,24.5,24.062,25.25,41.3 %,38.0706787109375,51.2 %,59.0850830078125,478.05511474609375,707.5372314453125,995.750,995.817,996.166,36.57058823529412
Mon Sep  5 22:55:11 2022,23.4,24.417869567871094,23.187,27.4,27.208358764648438,25.687,27.135,25.6,24.5,24.0,25.25,41.3 %,38.21563720703125,50.9 %,58.39996337890625,479.8075256347656,708.1986083984375,995.657,995.806,996.175,35.976470588235294
Mon Sep  5 22:56:11 2022,23.3,24.417869567871094,23.25,27.3,27.189666748046875,25.687,27.06,25.6,24.5,24.0,25.187,41.6 %,38.60931396484375,51.4 %,59.3505859375,480.656982421875,707.8748779296875,995.672,995.796,996.141,36.35294117647059
Mon Sep  5 22:57:11 2022,23.3,24.375144958496094,23.187,27.3,27.176315307617188,25.687,27.0,25.6,24.5,24.0,25.25,41.8 %,38.82904052734375,51.3 %,58.47320556640625,486.5376281738281,708.7300415039062,995.655,995.791,996.104,36.43529411764706
Mon Sep  5 22:58:12 2022,23.3,24.375144958496094,23.187,27.3,27.189666748046875,25.687,27.095,25.6,24.5,24.0,25.25,41.8 %,38.8702392578125,51.7 %,59.37347412109375,490.9020690917969,709.8278198242188,995.647,995.769,996.082,36.82941176470588
Mon Sep  5 22:59:12 2022,23.3,24.289695739746094,23.187,27.3,27.189666748046875,25.687,27.1,25.6,24.5,24.0,25.187,42.0 %,39.05792236328125,51.8 %,59.08050537109375,488.4520263671875,714.2130737304688,995.618,995.723,996.047,36.07058823529412
Mon Sep  5 23:00:12 2022,23.2,24.289695739746094,23.125,27.3,27.189666748046875,25.687,27.06,25.6,24.5,24.0,25.187,42.5 %,39.544677734375,51.4 %,58.62274169921875,490.1622619628906,713.3121337890625,995.583,995.698,996.052,36.28823529411765
Mon Sep  5 23:01:12 2022,23.2,24.220260620117188,23.125,27.3,27.176315307617188,25.625,27.04,25.6,24.437,24.0,25.187,42.8 %,39.89105224609375,51.5 %,59.06829833984375,493.800537109375,713.0259399414062,995.576,995.666,996.025,36.17058823529412
Mon Sep  5 23:02:12 2022,23.2,24.1641845703125,23.125,27.3,27.1629638671875,25.625,26.985,25.6,24.5,24.0,25.187,42.9 %,39.9505615234375,51.9 %,59.5245361328125,498.3061828613281,714.6111450195312,995.541,995.670,995.989,35.976470588235294
Mon Sep  5 23:03:13 2022,23.1,24.177536010742188,23.062,27.3,27.149612426757812,25.625,27.02,25.6,24.437,24.0,25.187,42.5 %,39.4927978515625,51.7 %,59.15374755859375,496.9756774902344,715.1014404296875,995.556,995.659,996.012,37.04705882352941
Mon Sep  5 23:04:13 2022,23.2,24.1641845703125,23.062,27.3,27.149612426757812,25.625,26.995,25.6,24.5,24.0,25.187,42.6 %,39.62249755859375,51.8 %,59.466552734375,493.9104309082031,713.2921142578125,995.504,995.677,995.995,36.22352941176471
Mon Sep  5 23:05:13 2022,23.1,24.1214599609375,23.062,27.3,27.133590698242188,25.625,27.015,25.6,24.5,24.0,25.187,42.8 %,39.85595703125,52.0 %,59.72137451171875,496.7518005371094,716.1385498046875,995.509,995.639,996.022,36.629411764705885
Mon Sep  5 23:06:13 2022,23.1,24.108108520507812,23.062,27.3,27.1629638671875,25.625,26.945,25.6,24.5,23.937,25.187,43.0 %,40.0238037109375,51.5 %,58.62884521484375,497.2120666503906,716.7401123046875,995.458,995.616,995.946,36.39411764705882
Mon Sep  5 23:07:14 2022,23.1,24.0787353515625,23.062,27.3,27.133590698242188,25.625,27.015,25.6,24.437,23.937,25.187,43.2 %,40.29541015625,52.1 %,60.0799560546875,496.6074523925781,718.0043334960938,995.489,995.594,995.950,36.641176470588235
Mon Sep  5 23:08:14 2022,23.1,24.092086791992188,23.062,27.3,27.1202392578125,25.625,26.995,25.6,24.437,24.0,25.187,43.0 %,39.97039794921875,51.5 %,59.05914306640625,499.1158752441406,717.2466430664062,995.462,995.586,995.940,36.088235294117645
Mon Sep  5 23:09:14 2022,23.0,24.0787353515625,23.0,27.2,27.133590698242188,25.625,26.975,25.6,24.437,24.0,25.187,42.9 %,39.91546630859375,51.6 %,59.00421142578125,501.0763244628906,717.056640625,995.432,995.557,995.920,37.00588235294118
Mon Sep  5 23:10:14 2022,23.0,24.148162841796875,23.0,27.2,27.106887817382812,25.562,27.0,25.6,24.437,23.937,25.125,42.7 %,39.4378662109375,51.9 %,59.0667724609375,501.12982177734375,716.7034301757812,995.436,995.582,995.917,36.68235294117647
Mon Sep  5 23:11:15 2022,23.1,24.148162841796875,22.937,27.1,27.1202392578125,25.562,27.09,25.6,24.437,24.0,25.125,43.0 %,39.89715576171875,51.7 %,58.8104248046875,499.6231689453125,716.2239990234375,995.446,995.538,995.943,36.28235294117647
Mon Sep  5 23:12:15 2022,23.1,24.134811401367188,22.937,27.0,27.106887817382812,25.562,26.99,25.5,24.437,23.937,25.125,43.0 %,39.8956298828125,51.8 %,58.42742919921875,500.7098693847656,717.6510620117188,995.373,995.590,995.884,37.23529411764706
